bill_id,bill_number,bioguide_id,vote_position,vote_date,roll_call_number,chamber,party,state,district
hjres24-119,H.J.Res. 24,C001056,Yea,2025-04-03,162,senate,R,TX,
hjres24-119,H.J.Res. 24,C001113,Nay,2025-04-03,162,senate,D,NV,
hjres24-119,H.J.Res. 24,C001095,Yea,2025-04-03,162,senate,R,AR,
hjres24-119,H.J.Res. 24,C001096,Yea,2025-04-03,162,senate,R,ND,
hjres24-119,H.J.Res. 24,C000880,Yea,2025-04-03,162,senate,R,ID,
hjres24-119,H.J.Res. 24,C001098,Yea,2025-04-03,162,senate,R,TX,
hjres24-119,H.J.Res. 24,C001114,Yea,2025-04-03,162,senate,R,UT,
hjres24-119,H.J.Res. 24,D000618,Yea,2025-04-03,162,senate,R,MT,
hjres24-119,H.J.Res. 24,D000622,Nay,2025-04-03,162,senate,D,IL,
hjres24-119,H.J.Res. 24,D000563,Nay,2025-04-03,162,senate,D,IL,
hjres24-119,H.J.Res. 24,E000295,Yea,2025-04-03,162,senate,R,IA,
hjres24-119,H.J.Res. 24,F000479,Nay,2025-04-03,162,senate,D,PA,
hjres24-119,H.J.Res. 24,F000463,Yea,2025-04-03,162,senate,R,NE,
hjres24-119,H.J.Res. 24,G000574,Nay,2025-04-03,162,senate,D,AZ,
hjres24-119,H.J.Res. 24,G000555,Nay,2025-04-03,162,senate,D,NY,
hjres24-119,H.J.Res. 24,G000359,Yea,2025-04-03,162,senate,R,SC,
hjres24-119,H.J.Res. 24,G000386,Yea,2025-04-03,162,senate,R,IA,
hjres24-119,H.J.Res. 24,H000601,Yea,2025-04-03,162,senate,R,TN,
hjres24-119,H.J.Res. 24,H001076,Nay,2025-04-03,162,senate,D,NH,
hjres24-119,H.J.Res. 24,H001089,Yea,2025-04-03,162,senate,R,MO,
hjres24-119,H.J.Res. 24,H001046,Nay,2025-04-03,162,senate,D,NM,
hjres24-119,H.J.Res. 24,H000273,Nay,2025-04-03,162,senate,D,CO,
hjres24-119,H.J.Res. 24,H001042,Nay,2025-04-03,162,senate,D,HI,
hjres24-119,H.J.Res. 24,H001061,Yea,2025-04-03,162,senate,R,ND,
hjres24-119,H.J.Res. 24,H001104,Yea,2025-04-03,162,senate,R,OH,
hjres24-119,H.J.Res. 24,H001079,Yea,2025-04-03,162,senate,R,MS,
hjres24-119,H.J.Res. 24,J000293,Yea,2025-04-03,162,senate,R,WI,
hjres24-119,H.J.Res. 24,J000312,Yea,2025-04-03,162,senate,R,WV,
hjres24-119,H.J.Res. 24,K000384,Nay,2025-04-03,162,senate,D,VA,
hjres24-119,H.J.Res. 24,K000377,Nay,2025-04-03,162,senate,D,AZ,
hjres24-119,H.J.Res. 24,K000393,Yea,2025-04-03,162,senate,R,LA,
hjres24-119,H.J.Res. 24,K000394,Nay,2025-04-03,162,senate,D,NJ,
hjres24-119,H.J.Res. 24,K000383,Nay,2025-04-03,162,senate,I,ME,
,,K000367,Yea,2025-03-25,138,senate,D,MN,
,,L000575,Yea,2025-03-25,138,senate,R,OK,
,,L000577,Yea,2025-03-25,138,senate,R,UT,
,,L000570,Yea,2025-03-25,138,senate,D,NM,
,,L000571,Yea,2025-03-25,138,senate,R,WY,
,,M000133,Nay,2025-03-25,138,senate,D,MA,
,,M001198,Yea,2025-03-25,138,senate,R,KS,
,,M000355,Yea,2025-03-25,138,senate,R,KY,
,,M001243,Yea,2025-03-25,138,senate,R,PA,
,,M001176,Nay,2025-03-25,138,senate,D,OR,
,,M001244,Yea,2025-03-25,138,senate,R,FL,
,,M000934,Yea,2025-03-25,138,senate,R,KS,
,,M001242,Yea,2025-03-25,138,senate,R,OH,
,,M001190,Yea,2025-03-25,138,senate,R,OK,
,,M001153,Yea,2025-03-25,138,senate,R,AK,
,,M001169,Nay,2025-03-25,138,senate,D,CT,
,,M001111,Nay,2025-03-25,138,senate,D,WA,
,,O000174,Nay,2025-03-25,138,senate,D,GA,
,,P000145,Not Voting,2025-03-25,138,senate,D,CA,
,,P000603,Yea,2025-03-25,138,senate,R,KY,
,,P000595,Nay,2025-03-25,138,senate,D,MI,
,,R000122,Nay,2025-03-25,138,senate,D,RI,
,,R000618,Yea,2025-03-25,138,senate,R,NE,
,,R000584,Yea,2025-03-25,138,senate,R,ID,
,,R000608,Yea,2025-03-25,138,senate,D,NV,
,,R000605,Yea,2025-03-25,138,senate,R,SD,
,,S000033,Nay,2025-03-25,138,senate,I,VT,
,,S001194,Nay,2025-03-25,138,senate,D,HI,
,,S001150,Nay,2025-03-25,138,senate,D,CA,
,,S001227,Yea,2025-03-25,138,senate,R,MO,
,,S000148,Nay,2025-03-25,138,senate,D,NY,
,,S001217,Yea,2025-03-25,138,senate,R,FL,
hjres24-119,H.J.Res. 24,L000577,Yea,2025-04-03,162,senate,R,UT,
hjres24-119,H.J.Res. 24,L000570,Nay,2025-04-03,162,senate,D,NM,
hjres24-119,H.J.Res. 24,L000571,Yea,2025-04-03,162,senate,R,WY,
hjres24-119,H.J.Res. 24,M000133,Nay,2025-04-03,162,senate,D,MA,
hjres24-119,H.J.Res. 24,M001198,Yea,2025-04-03,162,senate,R,KS,
hjres24-119,H.J.Res. 24,M000355,Yea,2025-04-03,162,senate,R,KY,
hjres24-119,H.J.Res. 24,M001243,Yea,2025-04-03,162,senate,R,PA,
hjres24-119,H.J.Res. 24,M001176,Not Voting,2025-04-03,162,senate,D,OR,
hjres24-119,H.J.Res. 24,M001244,Yea,2025-04-03,162,senate,R,FL,
hjres24-119,H.J.Res. 24,M000934,Yea,2025-04-03,162,senate,R,KS,
hjres24-119,H.J.Res. 24,M001242,Yea,2025-04-03,162,senate,R,OH,
hjres24-119,H.J.Res. 24,M001190,Yea,2025-04-03,162,senate,R,OK,
hjres24-119,H.J.Res. 24,M001153,Yea,2025-04-03,162,senate,R,AK,
hjres24-119,H.J.Res. 24,M001169,Nay,2025-04-03,162,senate,D,CT,
hjres24-119,H.J.Res. 24,M001111,Not Voting,2025-04-03,162,senate,D,WA,
hjres24-119,H.J.Res. 24,O000174,Nay,2025-04-03,162,senate,D,GA,
hjres24-119,H.J.Res. 24,P000145,Nay,2025-04-03,162,senate,D,CA,
hjres24-119,H.J.Res. 24,P000603,Yea,2025-04-03,162,senate,R,KY,
hjres24-119,H.J.Res. 24,P000595,Nay,2025-04-03,162,senate,D,MI,
hjres24-119,H.J.Res. 24,R000122,Nay,2025-04-03,162,senate,D,RI,
hjres24-119,H.J.Res. 24,R000618,Yea,2025-04-03,162,senate,R,NE,
hjres24-119,H.J.Res. 24,R000584,Yea,2025-04-03,162,senate,R,ID,
hjres24-119,H.J.Res. 24,R000608,Nay,2025-04-03,162,senate,D,NV,
hjres24-119,H.J.Res. 24,R000605,Yea,2025-04-03,162,senate,R,SD,
hjres24-119,H.J.Res. 24,S000033,Nay,2025-04-03,162,senate,I,VT,
hjres24-119,H.J.Res. 24,S001194,Nay,2025-04-03,162,senate,D,HI,
hjres24-119,H.J.Res. 24,S001150,Nay,2025-04-03,162,senate,D,CA,
hjres24-119,H.J.Res. 24,S001227,Yea,2025-04-03,162,senate,R,MO,
hjres24-119,H.J.Res. 24,S000148,Nay,2025-04-03,162,senate,D,NY,
hjres24-119,H.J.Res. 24,S001217,Yea,2025-04-03,162,senate,R,FL,
hjres24-119,H.J.Res. 24,S001184,Yea,2025-04-03,162,senate,R,SC,
hjres24-119,H.J.Res. 24,S001181,Nay,2025-04-03,162,senate,D,NH,
hjres24-119,H.J.Res. 24,S001232,Yea,2025-04-03,162,senate,R,MT,
hjres24-119,H.J.Res. 24,S001208,Nay,2025-04-03,162,senate,D,MI,
hjres24-119,H.J.Res. 24,S001203,Nay,2025-04-03,162,senate,D,MN,
hjres24-119,H.J.Res. 24,S001198,Yea,2025-04-03,162,senate,R,AK,
hjres24-119,H.J.Res. 24,T000250,Yea,2025-04-03,162,senate,R,SD,
hjres24-119,H.J.Res. 24,T000476,Yea,2025-04-03,162,senate,R,NC,
hjres24-119,H.J.Res. 24,T000278,Yea,2025-04-03,162,senate,R,AL,
hjres24-119,H.J.Res. 24,V000128,Nay,2025-04-03,162,senate,D,MD,
hjres24-119,H.J.Res. 24,W000805,Nay,2025-04-03,162,senate,D,VA,
hjres24-119,H.J.Res. 24,W000790,Nay,2025-04-03,162,senate,D,GA,
hjres24-119,H.J.Res. 24,W000817,Nay,2025-04-03,162,senate,D,MA,
hjres24-119,H.J.Res. 24,W000800,Nay,2025-04-03,162,senate,D,VT,
hjres24-119,H.J.Res. 24,W000802,Nay,2025-04-03,162,senate,D,RI,
hjres24-119,H.J.Res. 24,W000437,Yea,2025-04-03,162,senate,R,MS,
hjres24-119,H.J.Res. 24,W000779,Nay,2025-04-03,162,senate,D,OR,
hjres24-119,H.J.Res. 24,Y000064,Yea,2025-04-03,162,senate,R,IN,
,,K000367,Nay,2025-04-02,159,senate,D,MN,
,,L000575,Yea,2025-04-02,159,senate,R,OK,
,,L000577,Yea,2025-04-02,159,senate,R,UT,
,,L000570,Nay,2025-04-02,159,senate,D,NM,
,,L000571,Yea,2025-04-02,159,senate,R,WY,
,,M000133,Nay,2025-04-02,159,senate,D,MA,
,,M001198,Yea,2025-04-02,159,senate,R,KS,
,,M000355,Yea,2025-04-02,159,senate,R,KY,
,,M001243,Yea,2025-04-02,159,senate,R,PA,
,,M001176,Nay,2025-04-02,159,senate,D,OR,
,,M001244,Yea,2025-04-02,159,senate,R,FL,
,,M000934,Yea,2025-04-02,159,senate,R,KS,
,,M001242,Yea,2025-04-02,159,senate,R,OH,
,,M001190,Yea,2025-04-02,159,senate,R,OK,
,,M001153,Not Voting,2025-04-02,159,senate,R,AK,
,,M001169,Nay,2025-04-02,159,senate,D,CT,
,,M001111,Not Voting,2025-04-02,159,senate,D,WA,
,,O000174,Nay,2025-04-02,159,senate,D,GA,
,,P000145,Nay,2025-04-02,159,senate,D,CA,
,,P000603,Yea,2025-04-02,159,senate,R,KY,
,,P000595,Nay,2025-04-02,159,senate,D,MI,
,,R000122,Nay,2025-04-02,159,senate,D,RI,
,,R000618,Yea,2025-04-02,159,senate,R,NE,
,,R000584,Yea,2025-04-02,159,senate,R,ID,
,,R000608,Nay,2025-04-02,159,senate,D,NV,
,,R000605,Yea,2025-04-02,159,senate,R,SD,
,,S000033,Nay,2025-04-02,159,senate,I,VT,
,,S001194,Nay,2025-04-02,159,senate,D,HI,
,,S001150,Nay,2025-04-02,159,senate,D,CA,
,,S001227,Yea,2025-04-02,159,senate,R,MO,
,,S000148,Nay,2025-04-02,159,senate,D,NY,
hjres24-119,H.J.Res. 24,B001261,Yea,2025-04-02,161,senate,R,WY,
hjres24-119,H.J.Res. 24,B001267,Nay,2025-04-02,161,senate,D,CO,
hjres24-119,H.J.Res. 24,B001243,Yea,2025-04-02,161,senate,R,TN,
hjres24-119,H.J.Res. 24,B001277,Nay,2025-04-02,161,senate,D,CT,
hjres24-119,H.J.Res. 24,B001303,Nay,2025-04-02,161,senate,D,DE,
hjres24-119,H.J.Res. 24,B001288,Nay,2025-04-02,161,senate,D,NJ,
hjres24-119,H.J.Res. 24,B001236,Yea,2025-04-02,161,senate,R,AR,
hjres24-119,H.J.Res. 24,B001319,Yea,2025-04-02,161,senate,R,AL,
hjres24-119,H.J.Res. 24,B001305,Yea,2025-04-02,161,senate,R,NC,
hjres24-119,H.J.Res. 24,C000127,Nay,2025-04-02,161,senate,D,WA,
hjres24-119,H.J.Res. 24,C001047,Yea,2025-04-02,161,senate,R,WV,
hjres24-119,H.J.Res. 24,C001075,Yea,2025-04-02,161,senate,R,LA,
hjres24-119,H.J.Res. 24,C001035,Yea,2025-04-02,161,senate,R,ME,
hjres24-119,H.J.Res. 24,C001088,Nay,2025-04-02,161,senate,D,DE,
hjres24-119,H.J.Res. 24,C001056,Yea,2025-04-02,161,senate,R,TX,
hjres24-119,H.J.Res. 24,C001113,Nay,2025-04-02,161,senate,D,NV,
hjres24-119,H.J.Res. 24,C001095,Yea,2025-04-02,161,senate,R,AR,
hjres24-119,H.J.Res. 24,C001096,Yea,2025-04-02,161,senate,R,ND,
hjres24-119,H.J.Res. 24,C000880,Yea,2025-04-02,161,senate,R,ID,
hjres24-119,H.J.Res. 24,C001098,Yea,2025-04-02,161,senate,R,TX,
hjres24-119,H.J.Res. 24,C001114,Yea,2025-04-02,161,senate,R,UT,
hjres24-119,H.J.Res. 24,D000618,Yea,2025-04-02,161,senate,R,MT,
hjres24-119,H.J.Res. 24,D000622,Nay,2025-04-02,161,senate,D,IL,
hjres24-119,H.J.Res. 24,D000563,Nay,2025-04-02,161,senate,D,IL,
hjres24-119,H.J.Res. 24,E000295,Yea,2025-04-02,161,senate,R,IA,
hjres24-119,H.J.Res. 24,F000479,Nay,2025-04-02,161,senate,D,PA,
hjres24-119,H.J.Res. 24,F000463,Yea,2025-04-02,161,senate,R,NE,
hjres24-119,H.J.Res. 24,G000574,Nay,2025-04-02,161,senate,D,AZ,
hjres24-119,H.J.Res. 24,G000555,Nay,2025-04-02,161,senate,D,NY,
hjres24-119,H.J.Res. 24,G000359,Not Voting,2025-04-02,161,senate,R,SC,
hjres24-119,H.J.Res. 24,G000386,Yea,2025-04-02,161,senate,R,IA,
hjres24-119,H.J.Res. 24,H000601,Yea,2025-04-02,161,senate,R,TN,
hjres24-119,H.J.Res. 24,H001076,Nay,2025-04-02,161,senate,D,NH,
hjres24-119,H.J.Res. 24,H001089,Yea,2025-04-02,161,senate,R,MO,
hjres24-119,H.J.Res. 24,H001046,Nay,2025-04-02,161,senate,D,NM,
hjres24-119,H.J.Res. 24,H000273,Nay,2025-04-02,161,senate,D,CO,
hjres24-119,H.J.Res. 24,H001042,Nay,2025-04-02,161,senate,D,HI,
hjres24-119,H.J.Res. 24,H001061,Yea,2025-04-02,161,senate,R,ND,
hjres24-119,H.J.Res. 24,H001104,Yea,2025-04-02,161,senate,R,OH,
hjres24-119,H.J.Res. 24,H001079,Yea,2025-04-02,161,senate,R,MS,
hjres24-119,H.J.Res. 24,J000293,Yea,2025-04-02,161,senate,R,WI,
hjres24-119,H.J.Res. 24,J000312,Yea,2025-04-02,161,senate,R,WV,
hjres24-119,H.J.Res. 24,K000384,Nay,2025-04-02,161,senate,D,VA,
hjres24-119,H.J.Res. 24,K000377,Nay,2025-04-02,161,senate,D,AZ,
hjres24-119,H.J.Res. 24,K000393,Yea,2025-04-02,161,senate,R,LA,
hjres24-119,H.J.Res. 24,K000394,Nay,2025-04-02,161,senate,D,NJ,
hjres24-119,H.J.Res. 24,K000383,Nay,2025-04-02,161,senate,I,ME,
,,K000367,Nay,2025-03-31,156,senate,D,MN,
,,L000575,Yea,2025-03-31,156,senate,R,OK,
,,L000577,Yea,2025-03-31,156,senate,R,UT,
,,L000570,Nay,2025-03-31,156,senate,D,NM,
,,L000571,Not Voting,2025-03-31,156,senate,R,WY,
,,M000133,Nay,2025-03-31,156,senate,D,MA,
,,M001198,Yea,2025-03-31,156,senate,R,KS,
,,M000355,Yea,2025-03-31,156,senate,R,KY,
,,M001243,Yea,2025-03-31,156,senate,R,PA,
,,M001176,Nay,2025-03-31,156,senate,D,OR,
,,M001244,Yea,2025-03-31,156,senate,R,FL,
,,M000934,Yea,2025-03-31,156,senate,R,KS,
,,M001242,Yea,2025-03-31,156,senate,R,OH,
,,M001190,Yea,2025-03-31,156,senate,R,OK,
,,M001153,Not Voting,2025-03-31,156,senate,R,AK,
,,M001169,Nay,2025-03-31,156,senate,D,CT,
,,M001111,Nay,2025-03-31,156,senate,D,WA,
,,O000174,Nay,2025-03-31,156,senate,D,GA,
,,P000145,Nay,2025-03-31,156,senate,D,CA,
,,P000603,Yea,2025-03-31,156,senate,R,KY,
,,P000595,Not Voting,2025-03-31,156,senate,D,MI,
,,R000122,Nay,2025-03-31,156,senate,D,RI,
,,R000618,Yea,2025-03-31,156,senate,R,NE,
,,R000584,Yea,2025-03-31,156,senate,R,ID,
,,R000608,Nay,2025-03-31,156,senate,D,NV,
,,R000605,Yea,2025-03-31,156,senate,R,SD,
,,S000033,Nay,2025-03-31,156,senate,I,VT,
,,S001194,Nay,2025-03-31,156,senate,D,HI,
,,S001150,Nay,2025-03-31,156,senate,D,CA,
,,S001227,Yea,2025-03-31,156,senate,R,MO,
,,S000148,Nay,2025-03-31,156,senate,D,NY,
hjres24-119,H.J.Res. 24,M001243,Yea,2025-04-02,161,senate,R,PA,
hjres24-119,H.J.Res. 24,M001176,Nay,2025-04-02,161,senate,D,OR,
hjres24-119,H.J.Res. 24,M001244,Yea,2025-04-02,161,senate,R,FL,
hjres24-119,H.J.Res. 24,M000934,Yea,2025-04-02,161,senate,R,KS,
hjres24-119,H.J.Res. 24,M001242,Yea,2025-04-02,161,senate,R,OH,
hjres24-119,H.J.Res. 24,M001190,Yea,2025-04-02,161,senate,R,OK,
hjres24-119,H.J.Res. 24,M001153,Yea,2025-04-02,161,senate,R,AK,
hjres24-119,H.J.Res. 24,M001169,Nay,2025-04-02,161,senate,D,CT,
hjres24-119,H.J.Res. 24,M001111,Not Voting,2025-04-02,161,senate,D,WA,
hjres24-119,H.J.Res. 24,O000174,Nay,2025-04-02,161,senate,D,GA,
hjres24-119,H.J.Res. 24,P000145,Nay,2025-04-02,161,senate,D,CA,
hjres24-119,H.J.Res. 24,P000603,Yea,2025-04-02,161,senate,R,KY,
hjres24-119,H.J.Res. 24,P000595,Nay,2025-04-02,161,senate,D,MI,
hjres24-119,H.J.Res. 24,R000122,Nay,2025-04-02,161,senate,D,RI,
hjres24-119,H.J.Res. 24,R000618,Yea,2025-04-02,161,senate,R,NE,
hjres24-119,H.J.Res. 24,R000584,Yea,2025-04-02,161,senate,R,ID,
hjres24-119,H.J.Res. 24,R000608,Nay,2025-04-02,161,senate,D,NV,
hjres24-119,H.J.Res. 24,R000605,Yea,2025-04-02,161,senate,R,SD,
hjres24-119,H.J.Res. 24,S000033,Nay,2025-04-02,161,senate,I,VT,
hjres24-119,H.J.Res. 24,S001194,Nay,2025-04-02,161,senate,D,HI,
hjres24-119,H.J.Res. 24,S001150,Nay,2025-04-02,161,senate,D,CA,
hjres24-119,H.J.Res. 24,S001227,Yea,2025-04-02,161,senate,R,MO,
hjres24-119,H.J.Res. 24,S000148,Nay,2025-04-02,161,senate,D,NY,
hjres24-119,H.J.Res. 24,S001217,Yea,2025-04-02,161,senate,R,FL,
hjres24-119,H.J.Res. 24,S001184,Yea,2025-04-02,161,senate,R,SC,
hjres24-119,H.J.Res. 24,S001181,Nay,2025-04-02,161,senate,D,NH,
hjres24-119,H.J.Res. 24,S001232,Yea,2025-04-02,161,senate,R,MT,
hjres24-119,H.J.Res. 24,S001208,Nay,2025-04-02,161,senate,D,MI,
hjres24-119,H.J.Res. 24,S001203,Nay,2025-04-02,161,senate,D,MN,
hjres24-119,H.J.Res. 24,S001198,Yea,2025-04-02,161,senate,R,AK,
hjres24-119,H.J.Res. 24,T000250,Yea,2025-04-02,161,senate,R,SD,
hjres24-119,H.J.Res. 24,T000476,Yea,2025-04-02,161,senate,R,NC,
hjres24-119,H.J.Res. 24,T000278,Yea,2025-04-02,161,senate,R,AL,
hjres24-119,H.J.Res. 24,V000128,Nay,2025-04-02,161,senate,D,MD,
hjres24-119,H.J.Res. 24,W000805,Nay,2025-04-02,161,senate,D,VA,
hjres24-119,H.J.Res. 24,W000790,Nay,2025-04-02,161,senate,D,GA,
hjres24-119,H.J.Res. 24,W000817,Nay,2025-04-02,161,senate,D,MA,
hjres24-119,H.J.Res. 24,W000800,Nay,2025-04-02,161,senate,D,VT,
hjres24-119,H.J.Res. 24,W000802,Nay,2025-04-02,161,senate,D,RI,
hjres24-119,H.J.Res. 24,W000437,Not Voting,2025-04-02,161,senate,R,MS,
hjres24-119,H.J.Res. 24,W000779,Nay,2025-04-02,161,senate,D,OR,
hjres24-119,H.J.Res. 24,Y000064,Yea,2025-04-02,161,senate,R,IN,
sjres18-119,S.J.Res. 18,K000367,Nay,2025-03-26,152,senate,D,MN,
sjres18-119,S.J.Res. 18,L000575,Yea,2025-03-26,152,senate,R,OK,
sjres18-119,S.J.Res. 18,L000577,Yea,2025-03-26,152,senate,R,UT,
sjres18-119,S.J.Res. 18,L000570,Nay,2025-03-26,152,senate,D,NM,
sjres18-119,S.J.Res. 18,L000571,Yea,2025-03-26,152,senate,R,WY,
sjres18-119,S.J.Res. 18,M000133,Nay,2025-03-26,152,senate,D,MA,
sjres18-119,S.J.Res. 18,M001198,Yea,2025-03-26,152,senate,R,KS,
sjres18-119,S.J.Res. 18,M000355,Yea,2025-03-26,152,senate,R,KY,
sjres18-119,S.J.Res. 18,M001243,Yea,2025-03-26,152,senate,R,PA,
sjres18-119,S.J.Res. 18,M001176,Nay,2025-03-26,152,senate,D,OR,
sjres18-119,S.J.Res. 18,M001244,Yea,2025-03-26,152,senate,R,FL,
sjres18-119,S.J.Res. 18,M000934,Yea,2025-03-26,152,senate,R,KS,
sjres18-119,S.J.Res. 18,M001242,Yea,2025-03-26,152,senate,R,OH,
sjres18-119,S.J.Res. 18,M001190,Yea,2025-03-26,152,senate,R,OK,
sjres18-119,S.J.Res. 18,M001153,Yea,2025-03-26,152,senate,R,AK,
sjres18-119,S.J.Res. 18,M001169,Nay,2025-03-26,152,senate,D,CT,
sjres18-119,S.J.Res. 18,M001111,Nay,2025-03-26,152,senate,D,WA,
sjres18-119,S.J.Res. 18,O000174,Nay,2025-03-26,152,senate,D,GA,
sjres18-119,S.J.Res. 18,P000145,Nay,2025-03-26,152,senate,D,CA,
sjres18-119,S.J.Res. 18,P000603,Yea,2025-03-26,152,senate,R,KY,
sjres18-119,S.J.Res. 18,P000595,Nay,2025-03-26,152,senate,D,MI,
sjres18-119,S.J.Res. 18,R000122,Nay,2025-03-26,152,senate,D,RI,
sjres18-119,S.J.Res. 18,R000618,Yea,2025-03-26,152,senate,R,NE,
sjres18-119,S.J.Res. 18,R000584,Yea,2025-03-26,152,senate,R,ID,
sjres18-119,S.J.Res. 18,R000608,Nay,2025-03-26,152,senate,D,NV,
sjres18-119,S.J.Res. 18,R000605,Yea,2025-03-26,152,senate,R,SD,
sjres18-119,S.J.Res. 18,S000033,Nay,2025-03-26,152,senate,I,VT,
sjres18-119,S.J.Res. 18,S001194,Not Voting,2025-03-26,152,senate,D,HI,
sjres18-119,S.J.Res. 18,S001150,Nay,2025-03-26,152,senate,D,CA,
sjres18-119,S.J.Res. 18,S001227,Yea,2025-03-26,152,senate,R,MO,
sjres18-119,S.J.Res. 18,S000148,Nay,2025-03-26,152,senate,D,NY,
sjres18-119,S.J.Res. 18,S001217,Yea,2025-03-26,152,senate,R,FL,
sjres37-119,S.J.Res. 37,B001303,Yea,2025-04-02,160,senate,D,DE,
sjres37-119,S.J.Res. 37,B001288,Yea,2025-04-02,160,senate,D,NJ,
sjres37-119,S.J.Res. 37,B001236,Nay,2025-04-02,160,senate,R,AR,
sjres37-119,S.J.Res. 37,B001319,Nay,2025-04-02,160,senate,R,AL,
sjres37-119,S.J.Res. 37,B001305,Nay,2025-04-02,160,senate,R,NC,
sjres37-119,S.J.Res. 37,C000127,Yea,2025-04-02,160,senate,D,WA,
sjres37-119,S.J.Res. 37,C001047,Nay,2025-04-02,160,senate,R,WV,
sjres37-119,S.J.Res. 37,C001075,Nay,2025-04-02,160,senate,R,LA,
sjres37-119,S.J.Res. 37,C001035,Yea,2025-04-02,160,senate,R,ME,
sjres37-119,S.J.Res. 37,C001088,Yea,2025-04-02,160,senate,D,DE,
sjres37-119,S.J.Res. 37,C001056,Nay,2025-04-02,160,senate,R,TX,
sjres37-119,S.J.Res. 37,C001113,Yea,2025-04-02,160,senate,D,NV,
sjres37-119,S.J.Res. 37,C001095,Nay,2025-04-02,160,senate,R,AR,
sjres37-119,S.J.Res. 37,C001096,Nay,2025-04-02,160,senate,R,ND,
sjres37-119,S.J.Res. 37,C000880,Nay,2025-04-02,160,senate,R,ID,
sjres37-119,S.J.Res. 37,C001098,Nay,2025-04-02,160,senate,R,TX,
sjres37-119,S.J.Res. 37,C001114,Nay,2025-04-02,160,senate,R,UT,
sjres37-119,S.J.Res. 37,D000618,Nay,2025-04-02,160,senate,R,MT,
sjres37-119,S.J.Res. 37,D000622,Yea,2025-04-02,160,senate,D,IL,
sjres37-119,S.J.Res. 37,D000563,Yea,2025-04-02,160,senate,D,IL,
sjres37-119,S.J.Res. 37,E000295,Nay,2025-04-02,160,senate,R,IA,
sjres37-119,S.J.Res. 37,F000479,Yea,2025-04-02,160,senate,D,PA,
sjres37-119,S.J.Res. 37,F000463,Nay,2025-04-02,160,senate,R,NE,
sjres37-119,S.J.Res. 37,G000574,Yea,2025-04-02,160,senate,D,AZ,
sjres37-119,S.J.Res. 37,G000555,Yea,2025-04-02,160,senate,D,NY,
sjres37-119,S.J.Res. 37,G000359,Nay,2025-04-02,160,senate,R,SC,
sjres37-119,S.J.Res. 37,G000386,Nay,2025-04-02,160,senate,R,IA,
sjres37-119,S.J.Res. 37,H000601,Nay,2025-04-02,160,senate,R,TN,
sjres37-119,S.J.Res. 37,H001076,Yea,2025-04-02,160,senate,D,NH,
sjres37-119,S.J.Res. 37,H001089,Nay,2025-04-02,160,senate,R,MO,
sjres37-119,S.J.Res. 37,H001046,Yea,2025-04-02,160,senate,D,NM,
sjres37-119,S.J.Res. 37,H000273,Yea,2025-04-02,160,senate,D,CO,
sjres37-119,S.J.Res. 37,H001042,Yea,2025-04-02,160,senate,D,HI,
sjres37-119,S.J.Res. 37,H001061,Nay,2025-04-02,160,senate,R,ND,
sjres37-119,S.J.Res. 37,H001104,Nay,2025-04-02,160,senate,R,OH,
sjres37-119,S.J.Res. 37,H001079,Nay,2025-04-02,160,senate,R,MS,
sjres37-119,S.J.Res. 37,J000293,Nay,2025-04-02,160,senate,R,WI,
sjres37-119,S.J.Res. 37,J000312,Nay,2025-04-02,160,senate,R,WV,
sjres37-119,S.J.Res. 37,K000384,Yea,2025-04-02,160,senate,D,VA,
sjres37-119,S.J.Res. 37,K000377,Yea,2025-04-02,160,senate,D,AZ,
sjres37-119,S.J.Res. 37,K000393,Nay,2025-04-02,160,senate,R,LA,
sjres37-119,S.J.Res. 37,K000394,Yea,2025-04-02,160,senate,D,NJ,
sjres37-119,S.J.Res. 37,K000383,Yea,2025-04-02,160,senate,I,ME,
,,A000382,Nay,2025-04-02,158,senate,D,MD,
,,B001230,Nay,2025-04-02,158,senate,D,WI,
,,B001299,Yea,2025-04-02,158,senate,R,IN,
,,B001261,Yea,2025-04-02,158,senate,R,WY,
,,B001267,Nay,2025-04-02,158,senate,D,CO,
,,B001243,Yea,2025-04-02,158,senate,R,TN,
,,B001277,Nay,2025-04-02,158,senate,D,CT,
,,B001303,Nay,2025-04-02,158,senate,D,DE,
,,B001288,Nay,2025-04-02,158,senate,D,NJ,
,,B001236,Yea,2025-04-02,158,senate,R,AR,
,,B001319,Yea,2025-04-02,158,senate,R,AL,
,,B001305,Yea,2025-04-02,158,senate,R,NC,
,,C000127,Nay,2025-04-02,158,senate,D,WA,
,,C001047,Yea,2025-04-02,158,senate,R,WV,
,,C001075,Yea,2025-04-02,158,senate,R,LA,
,,C001035,Yea,2025-04-02,158,senate,R,ME,
,,C001088,Nay,2025-04-02,158,senate,D,DE,
,,C001056,Yea,2025-04-02,158,senate,R,TX,
,,C001113,Nay,2025-04-02,158,senate,D,NV,
,,C001095,Yea,2025-04-02,158,senate,R,AR,
,,C001096,Yea,2025-04-02,158,senate,R,ND,
,,C000880,Yea,2025-04-02,158,senate,R,ID,
,,C001098,Yea,2025-04-02,158,senate,R,TX,
,,C001114,Yea,2025-04-02,158,senate,R,UT,
,,D000618,Yea,2025-04-02,158,senate,R,MT,
,,D000622,Nay,2025-04-02,158,senate,D,IL,
